index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target
133,1.465103495,0.16682508,0.436720166,0.605765336,0.328022644,0.691838823,0.523325944,0.357196197,0.540341493,0.231735825,0.410541073,1.421258365,0.361185762,0.405099279,0.789732357,1.403838333,0.435521349,0.387415089,0.794803974,0.663404813,0.403540515,0.18293322,0.619362794,1.732983204,1.309952439,0.602222683,2.349795412,0.433931353,0.502626942,0.460132065,2.529309944,0.71928938,0.268810397,0.48105127,1.438564864,0.067038086,0.186212053,1.601942527,2.534153225,0.346681026,0.617117653,0.269356377,0.619503975,1.379834082,0.035918993,0.411413164,0.383243885,2.380585618,0.896576314,1.489832444,1.33379437,0.68834116,0.714554613,1.518312345,0.431386093,0.629469422,0,0.407057053,1.803946907,0.63544619,0.853675081,0.534975656,0.236060696,0.38103574,0.426350451,0.318896683,0.514783998,1.297878369,0.37915417,1.766817251,0.357115697,0.401841238,0.683239483,1.920694975,0.704009766,1.40951369,2.603520197,0.416689771,0.334087874,0.556859403,1.428353258,0.464591364,0.64491269,1.296628733,0.79991199,0.363550548,0.952183524,0.66083475,0.566546589,0.629699453,0.494501172,0.341980647,1.514825431,0.514212398,0.570517867,0.706783528,0.653623423,0.520545693,0.149989619,0.648788204,46
6,0.823110645,0.376425793,0.73977565,0.766521303,0.515258914,0.431690303,0.149273508,0.601446039,0.653740821,0.942159192,0.68638382,0.047915683,0.440618923,0.661923173,0.910583129,1.310064357,0.031260601,0.354812018,0.596878989,0.680278383,0.726273252,0.378441688,0.494287581,1.37510823,1.445194042,0.557816156,2.963707319,0.474996684,0.532162334,0.502193716,2.292778091,0.722383161,0.465033345,0.578144351,0.589034502,0.422440596,0.463775604,0.303007641,1.529000322,0.403910225,0.658922752,0.543009087,0.691031822,1.49739764,0.962370047,0.510627862,0.266886541,2.545895285,0.048918275,1.635287323,0.619423477,0.439638331,0.557228423,1.561483158,0.900305799,0.380611825,0.675836288,0.752871084,1.699979354,0.70008898,0.671688151,0.636356323,0.451537904,0.800873918,0.420797881,0.35137166,0.471528614,0.200022927,0.324108784,1.621517359,0.612170494,0.540924843,0.524911571,1.445282391,0.372304359,0.64011589,1.47757313,0.674172529,0,0.293489641,1.61102308,0.608276506,0.47859421,1.679744917,0.571733569,0.476138541,0.638572919,0.633370649,0.421288001,0.124159133,0.395257364,0.822739216,1.244853945,0.208774994,0.426763029,0.263024063,0.673487411,0.571479507,0.471006757,0.208222902,46
10,0.76473274,0.567560083,0.74846669,0.649516038,0.561843389,0.048112466,0.473363407,0.997716422,0.702438591,0.348193391,0.697153624,0,0.120620274,0.544888119,0.665303539,2,0.60869398,0.47541955,0.685012079,0.45909678,0.283481294,0.235370142,0.268092098,1.521108137,1.026742938,1,2.122628644,1,0.624555383,0.560026357,2.409245092,0.315065557,0.709612945,1,0.623742257,0.589994557,0.774556717,0.585778749,1.640710331,0.551027085,0.433552044,0.391980924,0.629232861,1.678601598,0.276913544,0.420521455,0.244985411,2,0.689541257,1.432498452,1.602538601,0.454440487,0.501980404,1,0.963493561,0.934587591,0.569815203,0.348799531,1.631005404,0.235909806,0.503972258,0.505683329,0,0.549617441,0.763281071,0.048929518,0.454521421,0.550768748,0.639880201,1.865577566,0.876209702,0.589760118,0.867477197,2,0.450585298,0.549363156,2.126524861,0.111472813,0.547554788,0.777946665,2,0.866337412,1,1.563628468,0.295755225,0.405045299,0.255050305,0.428057267,0.779520331,0.228496249,0,0.863184691,1.337838926,0.030693883,0.801710961,0.610737513,0.536465666,0.244200769,0.470101729,0.813575527,52
46,0.633954658,0.475412886,0.570948466,0.799164633,0.462878961,0.559971777,0.669219976,0.430903901,0.571614316,0.25663912,0.42872146,0.811595444,0.310912842,0.396353493,0.500289191,1.172774572,0.250781209,0.477253262,0.06575586,0.51044864,0.473342468,0.136633892,0.627255747,1.641957214,1.393059313,0.275686933,2.286208944,0.382746004,0.521229704,0.874198623,2.560294493,0.494380625,0.743476365,0.390368781,0.692703948,0.491183155,0.831659805,0.534903737,1.604102709,0.55257303,0.547206358,0.430417452,0.619016174,1.095339813,0.756131912,0.422566323,0.400497345,1.38604765,0.646945591,1.9290965,0.035826741,0.086021421,0.63271364,1.474547382,0.726783145,0.15770498,0.637590621,0.962780428,1.7958964,0.559451869,0.491459054,0.379559303,0.571253215,0.769367957,0.477867901,0.318308846,0.362821958,0.46531919,0.502714698,0.248801125,0.087868534,0.381972528,0.637554825,0.493968565,0.544598441,0.225445413,1.396464238,0.542910735,0.404071685,0.59753212,0.396121104,0.626190909,0.411050704,1.591517998,0.531808719,0.844075636,0.506036808,0.436033964,0.563129517,0.510300816,0.328834343,0.52810305,0.08965618,0.372572708,0.645776506,0.586262897,1,0.357016875,0.174762601,0.581328411,57
28,0.532600503,0.345986215,0.586172977,0.516957203,0.416187629,0.264970297,0.582790627,0.696713387,0,0.718395596,0.726439227,0.298285581,0.833347144,0.692168051,0.297634924,1.311858622,0.357314809,0.342687882,0.472948721,0.32692986,0.843923736,0.632393745,0.251543927,1.638088529,1.792937397,0.368383118,2.49477421,0.606428824,0.317810549,0.904351194,2.456326022,0.68926212,0.607035335,0.478667668,0.250650108,0.513250749,0.53549216,0.3788303,1.382894202,0.255957421,0.56397351,0.674092873,0.321823348,1.499356885,0.662196943,0.825184594,0.523907181,2.773559864,0.441717773,1.385027813,0.417785675,0.187566996,0.421959164,1.540923583,0.459151784,0.340432302,0.100335096,0.3870434,1.311039067,0.511915851,0.847411355,0.3564238,0.562891535,0.717952085,0.105114435,0.738871835,0.626466505,0.857441188,0.543053255,1.243523471,0.629460324,0.447395078,0.567791536,1.288686601,0.330512098,0.744693111,1.622358702,0.533626748,0.630225711,0.628694661,1.716118118,0.568435367,0.290237072,1.522710039,0.601892812,0.427971685,0.691355664,0.250684722,0.548363608,0.455411138,0.724939997,0.467110405,1.783062958,0.299669926,0.396902282,0.439565276,0.80239228,0.276837437,0.691883071,0.339903777,31
9,0.713665128,0.687457041,0.382688133,1,0.94206748,0.471116733,0.457679545,0.262123579,0.772321198,0.52096702,0.516652546,0.253425146,0.432416202,0.226168277,0.600297845,1.818254755,0.425176469,0.849358621,0.37816951,0.48996572,0.697822079,0.215227583,0.625166279,1.390021461,2,0.476655524,2.379513583,0.582998682,0.319371604,0.210174348,2.29771137,0.347693493,0.609518286,0.428327152,0.329580368,0.248457211,0.688700518,0.732829183,1.553625352,0,0.345805641,0.4533649,0.411283917,1.296402588,0.641695387,0.121771709,0.352738176,1.482949234,0.489164722,1.792791049,0.53039611,0.503540542,0.628722788,1.492965898,0.613233214,0.448340991,0.494199355,0,1.219616465,0.678998466,0.389808908,0.510912685,0.556093729,0.478963982,0.23243728,0.6261699,0.469934065,0.181652986,0,0.746941179,0.400507235,0.682082484,0.498444274,0.539983154,0.416295969,0.473104007,1.546850015,1,0.426622147,0.794067871,0.227537459,0.583850303,0.335130746,1.771922986,0.318038756,0.621059411,0.574026558,0.166637373,0.957249923,0.674655115,0.315017173,0.487859359,0.366977441,0.362043791,0.740827117,0.650215031,0.479463409,0.532557147,0.131723675,0.332824029,55
42,0.727961769,0.494451393,0.27164644,0.929415238,0,0.548517576,0.706999272,0.159625953,0.223697927,0.601270908,0.7387316,0.45582502,0.293574619,0.183493933,0.399689487,1.531902277,0.554466433,0.395173313,0.577373079,0.678762219,0.600489599,0.29583272,0.493437177,1.423225176,1.283764277,0.563566795,2.901808439,0.777841351,0.396738392,0.52987029,2.131895467,0.469961031,0.415943574,0.901128993,0.20943782,0.249486413,0.219090185,0.409529478,1.587603514,0.582775556,0.467984475,0.400097942,0.389464994,1.494006982,0.44855562,1,0.413371567,2.238014677,0.520840696,1.282435297,0.642818623,0.68827269,0.357659093,2,0.355338318,0.610111529,0.621207853,0.551347401,1.411635502,0.928659196,0.211428933,0.85731594,0.641680659,0.150524923,0.706884141,0.210831769,0.150315862,0.626911224,0.466390967,1.744965926,0.766652675,0.269873314,0.596840093,1.639160028,0.238732052,0.420030469,1.595112665,0.687434539,0.300472485,0.653022755,2,0.950151733,0.448349383,1.301779415,0.298118661,0.443857876,0.309792277,0.501968122,0.308986892,0.558807863,0.199543092,0.361830723,1.702591103,0.729406897,0.447231061,0.250099212,0.451727749,0.713879977,0.186472961,0.589466119,40
21,0.755091857,0.718657402,0.966622332,0.985001351,0.572424614,0.586988477,0.863710848,0.40535591,0.23268028,0.228489583,0.44087703,0,0.04357742,0.224883212,0.374463146,0.360532896,0.184766813,0.570258651,0.426742298,0.183997689,0.401193212,0.248005993,0.494840734,0.15728826,0.963151821,0,0.65731343,0.857069259,0.482738382,0.767536147,0.930703534,0.760757709,0.940676524,0.453363138,0.14980127,0.45639367,0.86095138,0.344829121,0.643552307,0.26527231,0.391430156,0.926166883,0.707073478,0.80113681,0.245016583,0.453876978,0.674230353,1.188376342,0.73193206,0.423490571,0.596343647,0.781354655,0.468673689,0.786758476,0.507233747,0.707617225,0.623395563,0.669503082,0.401094905,0.766225443,0.338804399,0.517186357,0.608431636,0.334962331,0.197113256,0,0.567518256,0.713947579,0.455536171,0.227851291,0.22843399,0.437963161,0.524595226,0.839544029,0.422896038,0.09970057,0.410673752,0.003775224,0.511789893,0.405611362,0.52960063,0.203417139,0.464465065,1.814894749,1,0.478918301,0.587211833,0.53929736,0.836461048,0.37990943,0.357133433,0,0.557436835,0.767393937,0.439839116,0.41895917,0.353088126,0.618644426,0.709520822,0.269222907,5
249,1.814449735,1,0.634041151,0.55003879,0.410601417,0.547862314,0.337317011,0.659758605,0.664778162,0.316396941,0.288217159,1.465805081,0.340423917,0.627628361,0.265247631,1.369556598,0.487350614,0.644312785,0.503775102,0.497420331,0.578089827,0.561873703,0.585778807,1.776035617,1.501620271,0.482942356,2.546068443,0.597723598,0.352685627,0.797176031,2.474335652,0.444081709,0.653916015,0.567306664,1.487368608,0.462034523,0.387074988,1.569972464,2.516724245,0.500560926,0.313401413,0.453052246,0.272637934,1.143013912,0.449071009,0.557149072,0.819179721,2.225374243,0.637775341,1.420984741,1.370264793,0.575905472,0.626712924,1.142104238,0.659791829,0.287473878,0.436835896,0.455758164,1.40314066,0.796927768,0.542906461,0.470698128,0.517958191,0.308637026,0.489591201,0.607416448,0.185315563,1.643714398,0.51363581,1.618510753,0.4161318,0.364124308,0.35024566,1.447270031,0.476141868,1.639477834,2.774507662,0.327621873,0.622091225,0.621065417,1.460936059,0.608328867,0.609620785,1.483095343,0.421713714,0.57659251,0.453164883,0.384226433,0.672930287,0.472204753,0.530441128,0.532274696,1.718655793,0.358701661,0.5041988,0.440143509,0.542672756,0.476926312,0.596825987,0.726963257,45
229,1.592841095,0.300794535,0.233372316,0.355113373,0.290481251,0.562296854,0.632324545,0.487389475,0.563486546,0.539017824,0.182565279,1.686921438,0.584440462,1,0.571976355,1.10064818,0.773339099,0.702832782,0.461114057,0.243214578,0.233729105,0.109687212,0.884494198,1.253625895,1.071819742,0.371639502,2.428071019,0.241028976,0.38440673,0.480317033,2.578622265,0.544578726,0.542432641,0.443711525,1.707243927,0.537448401,0.542821,1.383968282,2.436882426,0.385573308,0.592512727,0.369551532,0.619865938,1.360078406,0.267863719,0.757974519,0.522317021,2.495204257,0.544839163,1.454092531,1.50572421,0.710846006,0.501996329,1.41633241,0.678850572,0.873124353,0.287504798,0.491911957,1.672912834,0.275072655,0.645678784,0.37089646,0.674075951,0.576396938,0.415472443,0.534366339,0.768561877,1.186613521,0.196102037,1.71458306,0.390741265,0.369207069,0.159660709,1.353504202,0.304745316,1.300550659,2.280152411,0.665670021,0.6526875,0.358877896,1.483975002,0.577636401,0.011665995,1.439920815,0.931112428,0.4792457,0.774317399,0.539427118,0.649562518,0.75778051,0.673582773,0.664351795,1.69936227,0,0.611418161,0.435003986,0.920838661,0.363453444,0.448640324,0.851560284,47
55,0.660878226,0.220713797,0.507387209,0.422583781,0.303760835,0.436288626,0.60296234,0.246932045,0.42546646,0.565743557,0.066838312,0.980578617,0.753465291,0.543180385,0.681471162,1.634687318,0.493955008,0.907651356,0.627778169,0.416100267,0.362209509,0.340870108,0.659236075,1.942738187,1.838940652,0.685640393,2.863310899,0.489643053,0.658905867,0.900575549,2.689782675,0.542868596,0.615864856,0.454767286,0.788562996,0.373255698,0.827310077,0.731896354,1.691949366,0.255085718,0.183150914,0.498726181,0.547584256,1.461728599,0.652432576,0,0.161200931,2.343688049,0.343896152,1.740271502,0.517962279,0.515655003,0.504047567,1.254264372,0.708583804,0.619709187,0.543799481,0.631726539,1.209176509,0.612730871,0.742817539,0.373684493,0.889185594,0.138053026,0.282889096,0.515817037,0.532460734,0.2238537,0.47287406,1.3723977,0.566004617,0.250111707,0.519043068,1.563045595,0.141349539,0.453746259,1.440246458,0.268678744,0.419391616,0.852408946,1.44788572,0.281970309,0.410416787,1.379309815,0.194927931,0.361951902,0.802679497,0.441554439,0.632769196,0.566411059,0.568473104,0.664546218,1.700730858,0.669744649,0.46218806,1,0.364402517,0.398656459,0.633557016,0.603060317,48
6,1,0.990889824,0.730659105,0.591094946,0.63471625,0.080240736,0.018459172,0,0.118440769,1,0.955412785,0.734818502,0.563047124,0.471793912,1,1.146127245,0.583463725,0.594804041,0.372132271,0.783172467,0.015019627,0.912310173,0.209910062,1.865256876,1,1,3,0.834783777,1,0.613071293,2.663717588,0.454132241,0.453277818,0.381298391,1.738356629,0.49993254,0.508243234,1.637649953,2.258795196,0.64874295,1,1,0.811072307,1.625387826,0.772871766,0.254241239,0.707237008,2.447273989,0.52258908,1.586820804,1.981809163,0.557270471,0.540904904,1.636633027,0.369384315,0.105331129,0.315481689,0.647502904,1,0.849018521,0.917731139,0.102631244,0.320753053,0.252449596,0.453013914,1,0.78414847,1.784838943,0.008663686,1.690720525,0.414074446,0.020055287,0.48730274,1.519320345,0.871510206,1,2,0.685088553,1,0.703482502,1.752112242,0.656307511,0,1.955234332,0.727559122,0,0.366185442,0.711473188,0.727900135,0.197946105,0.595943407,0.630551641,1.487471088,0.485719539,0.20983988,1,1,0,1,0.483712044,68
29,0.860994565,0.405065928,0.133259923,0.287997366,0.571402812,0.61520502,0.824732408,0.789267654,0.31951043,0.703013352,0.503430876,0.455511119,0.24787037,0.411497418,0.286189965,1.837618933,0.664335485,0.573000559,0.465640707,0.207434384,0.730481264,1,0.462516609,1.775775146,1.927385837,0.106393214,0.635978707,0.208768422,1,0.296973339,0.505745267,0.384179963,0.228346439,0.686005783,0.483348709,0.740698714,0.566135404,0.503687812,1.354560491,0.728618143,0.585432927,0.625003461,0.091225414,0.412521438,0.286583118,0.512490027,0.43545046,1.645226209,0.815983078,1,0.920229652,0.566969671,0.484729644,1.588536136,0.188487527,0.498310923,0.550195568,0.713871641,0.840399895,0.473366932,0.021575691,1,0.122687123,0.655232571,0.279610829,0.55769261,0.333028156,0.506873867,0.252719604,0.48345778,0.640206865,0.852120601,0.498877312,0.208256449,0.381618702,0.469911598,1.537903873,0.654918206,0.235717353,0.806266419,0.525480378,0.793493299,0.583919373,1.713382638,0.287171846,0.190501768,0.153761861,0.578726526,0.794665339,0.448413831,0.300688924,0.751192378,0.812058262,1,0.358024457,0.707712163,0.06536365,0.529685619,0.243289775,0.561991904,44
39,0.748103069,0.557049458,0.35408585,0.329434757,0.176049056,0.511320879,0.144863981,0.284053962,0.47691547,0.152197899,0.391563417,0.799543903,0.534824169,0.111551995,0.284647463,1,0.90319082,0.650748548,0.508255255,0.510869816,1,0.686181372,0.607074976,1.457178323,1.407418939,0.285391755,0.320272723,0.480621297,0.971916783,0.624484231,0.515113462,0.356148172,0.461334442,0.513886149,0.651830841,0.69781111,0.273034378,0.580290924,1.071523901,0.549891466,0.525756101,0.533552045,0.408582972,0.698358752,0.474702461,0.55678516,0.329484239,1.368773788,0.413372684,1.857562107,0.527693058,0.214096028,0.605465455,1.937641642,0.509332323,0.429132822,0.156056151,0.257079711,0.658200236,0.651769442,0.491915232,0.583883198,0.469267677,0.081266893,0.671443915,0.346689756,0.571440023,0.58292447,0.283921067,0.653946691,0.315486953,0.567358714,0.033427184,0.505213384,0.405656015,0.545187345,1.504448363,0.522931986,0.386398932,0.522483996,0.032861328,0.804746959,0.504144093,1.373086946,0.610821487,0.195559711,0.35123038,0.464272746,0.721466402,0.368557526,0.328760766,0.890996427,0.538530382,0.907104819,0.251155783,0.469416524,0.4104861,0.471834827,0.68602752,0.739276171,33
8,0.107958402,0.502258098,0.083393423,0.906463279,0.009995759,0.361717613,0.514068264,0.662175552,0.354733226,0.512067182,0.400484183,0.326300213,0.638754164,0.357459681,0.434997988,1.465902055,0.25868721,0.461741367,0.688771354,0.808476247,0.315053472,0.439753989,0.311349767,1.367748471,1.563451861,0.822003335,1.500924505,0.271467617,0.815530472,0.504785214,1.539496314,0.476932305,0.339791898,0.664249582,0.517700283,0.244934314,0.276617785,0.363597348,1.563980885,0,0.428681007,0.108003601,0.615234184,1.79917686,0.454772263,0,0.989232484,1.595691316,0.750946204,1.100668215,0.73632477,0.304991608,0.524006438,1.660246058,0.530725846,0.591489236,0.216886231,0.131930172,1,0.542500647,0.055342471,0.409376795,0.75383881,0.332559649,1,0.571215875,1,0.375073536,0.795461975,0.358617235,0.781873224,0.369829606,0.160377382,0.395022527,0.748260146,0.682547031,1.697083692,0.383170924,0.771932672,0.448833835,0.602341892,0.739476479,0.783914227,1.119225949,0.677895749,0.643636539,0.204506729,0.71926846,0.320967146,0.50725651,0.605728971,0.489498561,0.851641847,0.514712779,0.539494927,0.334753375,0.316314727,0.839506857,0.616058678,0.146090291,44
20,0.459285542,0.555865483,0.648771764,0.773677639,0.201191012,0.158715369,0,0.203093931,0.669608793,0.345600686,0.451224113,0.322009977,0.261077202,0.387817459,0.765429789,0.047901118,0.646082256,0.446199215,0.645615117,0.310092513,0.265815071,0.792329883,0.336935777,0.068895945,1,0.501316458,0.708050788,0.571330689,0.417143327,0.737599393,0.69582137,0.812600833,0.772406939,0.38612566,0.541398526,0.88301863,0.104218443,0.392110434,1.495346008,0.392716687,0.75624949,0.507588877,0.535441133,0.735305852,0.029313478,0.528197546,0.78387521,1.687004043,0.335573433,0.385107497,0.373973981,0.835899524,0.479674593,1.621780966,0,0.317644461,0.9542035,0.496199352,0.687021813,0.238122825,0.694554911,0.801660367,0.25616201,0.200786036,0.305802445,0.496467365,0.650471565,0.347737894,0.317240842,0.360424694,0.657296142,0.314400156,0.602775281,0.670046738,0,0.549884138,1.680266121,0.215066249,0.662873551,0.480997785,0,0.007763843,0.923524941,1.16082437,0.193172959,0.78601052,0.372971052,0.13040469,0.751534046,0.500601221,0,0.408372639,0.579129674,0.167221717,0.226722307,0,0.705567216,0.663102448,0.709895728,0.610377838,13
11,1.018770032,0.380775961,0.598293372,0.740845551,1,0.927727184,0.514815962,0,0.497480871,0.741225201,0.36526278,1.311850571,0.478585086,0.542992612,0.845536757,2,0.813892089,0.404380016,0.658099273,0.555852318,0.964208863,0.052096038,0.683234596,1.640766216,1.016825191,0.29100122,2.180753728,0.646276458,0,0.504856019,2.357135269,0.22253473,0.387065513,0.305043747,1.740959559,0.772764195,0.586156256,1.379688723,2.387314525,0.422437902,0.655426367,0.698411502,0.322285831,1.527930786,0.545057996,0.598121557,0.643351431,2.498397236,0.767160714,1.916265299,1.476353551,1,0.366082066,1.12264935,0.197402716,0.360162201,0.567312614,0.48386014,1.217726097,0,0.473063021,0,0.336220587,0.440137042,0.78304458,0.401968849,0.236292141,1.375164887,0.331231766,1.862278618,0.812484782,0.581942962,0.340837507,1.90981761,0.470884217,0.321141932,2.125821922,0.715499044,0.787916058,0.543417679,1.795395486,0.300645334,0.511172924,1,0,0.592433259,0.492704305,0.448518064,0.419640502,0.838839967,0.430996334,0.307560208,1,0.873790998,0.043753352,0.104629198,0.397055328,0.656819048,0.369737516,0,73
39,0.628916919,0.321761406,0,0.411543997,0.749960794,0.25342086,0.879590204,0.257611869,0.562138357,0.820277428,0.543603309,0.560198398,0.588836819,0.647177088,0.775627837,1.650622206,0.010488638,0.273539999,0.791240781,0.710249737,0.645075731,0.34100083,0.590029583,1.870453368,1.854294472,0.464879612,2.266563406,0.483512226,0.169191581,0.57936352,2.07635903,0.44148138,0.698860221,0.409436346,0.780400776,0.638802273,0.49836879,0.771082703,1.791891169,0.938526461,0.233408579,0.557769464,0.27747816,1.755378904,0.393679522,0.378645598,0.543904025,1.581774907,0.811923756,1.302139205,0.212281135,0.570683885,0.642495292,1.740482246,0.763418467,0.39762075,0.416836842,0.611451161,0.334676714,0.507665536,0.625115033,0.830673024,0.48869345,0.59210469,0.360072278,0.857075498,0.306969869,0.402972821,0.589592437,0.513241186,0.438601888,0.853929889,0.230858271,1,0.428673473,0.443154043,1.853608016,0.651122559,0.677140928,0.246928125,0.697833952,0.522498052,0.650799252,1.354489409,0.721140119,0.250785957,0.907637732,0.38637733,0.681266281,0.225331469,0.443259459,0.415872306,0.731651091,0.485762603,0.862007948,0.778816436,0.578884606,0.18658188,0.368412026,0.357428205,43
140,1.660120032,0.777632178,0.59803055,0.630738486,0.33470053,0.49054219,0.359296742,0.294023267,0.750131975,0.772419601,0.776272421,1.331742223,0.399767698,0.552660281,0.238389535,1.28501908,0.630809784,0.364182447,0.648161047,0.488299542,0.55250522,0.490180461,0.96769991,1.373163196,1.511674564,0.474740476,2.681533589,0.695478975,0.808397533,0.704940131,2.58748221,0.303733609,0.622556135,0.587897509,1.786945208,0.38931401,0.600500366,1.456985606,2.563726696,0.342853944,0.456612404,0.527836748,0.467914336,1.298170766,0.497143724,0.733195745,0.494497068,2.468927133,0.62277415,1.780204232,1.395885434,0.595423825,0.292372233,1.443785372,0.187366026,0.67152593,0.192844862,0.567899368,1.447981053,0.643835273,0.625548591,0.431323612,0.628107928,0.316841554,0.396508454,0.681827236,0.380150805,1.652117956,0.478319123,1.583682836,0.661200756,0.619345276,0.277700961,1.410323846,0.32480756,1.221860627,2.402902138,0.54907411,0.358752792,0.382119427,1.736638561,0.509678599,0.656449148,1.444458789,0.700546064,0.579520227,0.605319565,0.562525696,0.476914093,0.56011446,0.711668185,0.462114628,1.537052054,0.593453353,0.565953467,0.542307535,0.535283306,0.403829987,0.742571033,0.820569851,45
160,1.391623764,0.508510548,0.617976294,0.346475915,0.300243206,0.622011429,0.79178297,0.172371857,0.656730493,0.525866922,0.660976154,1.472053253,0.215897523,0.425295885,0.246634908,1.525509241,0.777209416,0.349448506,0.891073196,0.660864239,0.840942282,0.024319723,0.55325606,1.739412803,1.350844683,0.674639953,2.419131403,0.644684952,0.618168198,0.680353004,2.875604527,0.725679416,0.437338531,0.54462235,1.585711846,0.26675178,0.446477948,1.585025576,2.364402174,0.427815435,0.397832666,0.191073963,0.416713737,1.497170406,0.301662906,0.441022848,0.622930278,2.497770191,0.477852863,1.539349233,1.527553398,0.463345299,0.442893044,1.398819875,0.145138779,0.384453232,0.102703715,0.59653586,1.294054217,0.321722852,0.567694934,0.060754141,0.39472841,0.32132034,0.514867163,0.379250895,0.223088938,1.497775335,0.509196498,1.765680543,0.475693007,0.412247192,0.536373962,1.423155543,0.409992312,1.301864462,2.692419943,0.704713903,0.445614756,0.484904163,1.524489319,0.489528902,0.548462795,1.607984793,0.737281603,0.076146486,0.782324611,0.413803345,0.309483503,0.791245031,0.785272058,0.491902094,1.268440883,0.570375114,0.212320942,0.490389085,0.503151796,0.50767102,0.281013531,0.674031525,45
47,0.98637327,0.349580817,0.72884369,0.996136521,0.291500246,0.454683686,0.280081232,0.611546927,0.522934215,0.353121413,0.666487329,1,0.135541518,0.518712206,0.639288303,1.808638189,0.465488871,0.790655042,0.628445189,0.528884845,0.752333674,0.619421821,0.534599886,1.514551663,1.291218272,0.473009684,2.625192221,0.167770753,0.368539633,0.904873186,2.132432954,0.341242146,0.321409264,0.372500221,0.560636051,0.839495766,0.502198439,0.312277358,1.228755689,0.425723394,0.158888495,0.370922678,0.239909584,1.967328277,0.533469694,0.431212534,0.236133235,2.740284175,0.615631712,1.604025533,0.570118628,0.633452525,0.399053481,1.558081928,0.744568829,0.406271353,0.213346351,0.271342893,1.89772461,0.351643653,0.449218386,0.45043437,0.79954158,0.384650366,0.810713275,0.892489452,0.95255686,0.72149206,0.19247549,1.464120635,0.613106141,0.609986114,0.676254438,1,0.509705617,0.576477276,1.198035225,0.279172295,0.7942202,0.622305616,1.573482202,0.30532431,0.710420547,1.339421201,0.80936755,0.584570501,0.644806959,0.750937199,0.48745263,0.697910442,0.3070938,0.919566759,1.796586079,0.408483008,0.664936312,0.903024219,0.795898492,0.983172783,0.703440884,0.409412348,32
5,0.65755427,0.619986632,0.522523053,0.815694802,0.641986568,0.670940257,0.663477186,0.027665869,0.770627607,0.364778725,0.506033019,0.859373365,0.279530869,0.487372568,0.659074792,1.390244423,0.426262467,0.656686927,0.351174568,0.41157737,0.203873035,1,0.552683539,1.263629692,1.435944161,0.335135781,2.183686017,0.537263959,0.439312523,0.282840274,2.519302596,0.626614838,0.522328755,0.498554213,1.596454234,0.42665697,0.548747193,1,2.480954544,0.380981659,0.886360406,0.640027126,1,1.319572625,0.174415938,0.274889739,0.486631414,2.368786886,0.306807074,1.574339309,1.650745306,0.57094321,0.289305461,1.494407171,0.670687757,0.545676149,0.8470071,0.344996934,1.939809368,0.379318967,0.512824403,0.376375009,0.748728273,0.250101047,0.790105041,0.151444684,0.764793893,0.512193611,0.61850917,1.6303125,0.086879038,0.384218043,0.377908767,1.535766935,0.752911629,0.769921203,2.615660996,0.554750062,0.430567474,0.864704753,1.387374143,0.475250736,0.44801068,1.103685968,0.16113173,0.539449546,0.204549598,0.551781072,0.524444884,0.601906737,0.465718302,0.688126575,1.604971843,0.621513492,0.442738944,0.121297559,0.517692448,0.763274533,1,0.363587009,63
56,1.452356763,0.631191506,0.474775322,0.255169457,0.202733774,0.657465944,0.417059848,0.237408641,0.432058249,0.764553042,0.108917141,1.663607744,0.59487192,0.523793951,0.887671387,1.435322469,0.463328814,0.675682127,0.426698251,0.713345138,0.392365244,0.639113246,0.66962382,1.539860679,1.341926774,0.691762548,2.403759898,0.50786997,0.721488121,0.576046984,2.57737814,0.444695294,0.442919844,0.427540735,1.411458023,0.600701773,0.595154996,1.422057694,2.435656704,0.427060023,0.294038351,0.425422164,0.00108143,1.671235528,0.677906819,0.606561035,0.861986622,2.413797762,0.539001674,1.601759364,1.247892956,0.619880099,0.807021906,1.474366961,0.792540086,0.507898705,0.520086962,0.525858395,1.466817394,0.536868721,0.694615535,0.514150495,0.561718818,0.466020965,0.41266204,0.578452352,0.815277029,1.414102714,0.396154514,1.388820141,0.468528477,0.698125952,0.594960057,1.505288837,0.797814397,1.658745361,2.250139933,0.534061649,0.436623516,0.494597325,1.196662877,0.703151735,0.633687328,1.227336773,0.712949568,0.589476066,0.731734747,0.627703162,0.385589148,0.67384492,0.395739074,0.347283276,1.575573667,0.912967324,0.379021707,0.577025365,0.585311223,0.523902501,0.452760661,0.502204507,46
